"id","promotion","tri","nom","prenom","sexe","titre","notBefore","notAfter","authorKey","authorRef","ppn_position","ppn_these","an_these"
"186604","1866","denisdesenneville","Denis De Senneville","Gaston-Henri","1","Essai sur les finances publiques au Moyen_Âge (987-1328)","987","1328","186604_denisdesenneville","","","",""
"186605","1866","doinel","Doinel","Jules","1","Essai sur la vie et les principales œuvres de Pierre_de_La_Palu, patriarche de Jérusalem, 1275 ou 1280-1342","1275","1342","186605_doinel","","","",""
"186606","1866","lefoullon","Lefoullon","Anatole","1","Notice sur la vie et les ouvrages de Philippe_de_Maizières, chancelier de Chypre et Conseiller de Charles_V; Étude sur le <i>Songe_du_vieil_pèlerin</i>","1364","1380","186606_lefoullon","","","",""
"186607","1866","maslatrie","Mas-Latrie, De","René","1","Du droit_de_marque ou droit_de_représailles au Moyen_Âge","500","1499","186607_maslatrie","","","",""
"186608","1866","sepet","Sepet","Marius","1","Essai sur les procédés scéniques dans les drames liturgiques et les mystères du Moyen_Âge","1400","1499","186608_sepet","","","",""
"186609","1866","travers","Travers","Émile","1","Essai sur l’état des personnes chez les Anglo-Saxons avant la bataille d’Hastings","1000","1066","186609_travers","","","",""
"186501","1865","achard","Achard","Félix","1","De la municipalité et de la république d’Avignon aux <abbr>xii<sup>e</sup></abbr> et <abbr>xiii<sup>e</sup></abbr> siècles","1100","1299","186501_achard","","","",""
"186502","1865","alglave","Alglave","Émile","1","Études sur le droit_mérovingien d’après la loi des Francs ripuaires","630","800","186502_alglave","","","",""
"186503","1865","bernard","Bernard","Daniel","1","Essai sur la vie et les œuvres d’Alain_Chartier","1385","1449","186503_bernard","","","",""
"186504","1865","blanc","Blanc","Félix","1","Essai historique sur le colonat en Gaule depuis les premières conquêtes romaines jusqu’à l’établissement du servage (283 av. J.-C.-877 ap.J.-C.)","-283","877","186504_blanc","","","",""
"186505","1865","demarsy","Demarsy","Arthur","1","Du vol et de sa répression d’après les lois germaines","500","800","186505_demarsy","","","",""
"186506","1865","duhamel","Duhamel","Léopold","1","De la diplomatique de Guillaume_le_Conquérant","1035","1087","186506_duhamel","","","",""
"186507","1865","duval","Duval","Louis","1","De l’état des personnes et des terres dans le diocèse de Séez au <abbr>xii<sup>e</sup></abbr> siècle, d’après le cartulaire de l’abbaye de Saint-Martin_de_Séez","1100","1199","186507_duval","","","",""
"186508","1865","finot","Finot","Jules","1","Essai historique sur les origines de la gabelle et sur l’exploitation des salines de Lons-le-Saunier et de Salins jusqu’ au <abbr>xiv<sup>e</sup></abbr> siècle","1100","1399","186508_finot","","","",""
"186509","1865","lemonnier","Lemonnier","Henry","1","Études sur la <i>Lex_romana_Visigothorum</i> et l’administration romaine sous la domination des Visigoths","270","799","186509_lemonnier","","","",""
"186510","1865","maitre","Maître","Léon","1","Étude historique sur les écoles épiscopales et monastiques depuis Charlemagne jusqu’à la création des universités","800","1299","186510_maitre","","","",""
"186511","1865","pecoul","Pécoul","Auguste","1","Essai sur les causes de la grandeur de l’abbaye de Cluny","900","1199","186511_pecoul","","","",""
"186512","1865","ripertmonclar","Ripert-Monclar, De","François","1","Essai sur la domination des empereurs d’Allemagne en Dauphiné et en Provence au Moyen_Âge","1000","1350","186512_ripertmonclar","","","",""
"186401","1864","arcelin","Arcelin","Adrien","1","Institutions militaires de Charlemagne","780","830","186401_arcelin","","","",""
"186402","1864","bessotdelamothe","Bessot De Lamothe","Alexandre","1","Les derniers jours de Pavie, d’après la correspondance inédite de l’abbé de Najéra","1524","1525","186402_bessotdelamothe","","","",""
"186403","1864","bouyer","Bouyer","Adolphe","1","Essai sur la topographie de la Saintonge du <abbr>vi<sup>e</sup></abbr> au <abbr>xiii<sup>e</sup></abbr> siècle (507-1204)","507","1204","186403_bouyer","","","",""
"186404","1864","coudre","Coudre","Joseph","1","Essai sur les origines de la phonétique française","500","1499","186404_coudre","","","",""
"186405","1864","fontenay","Fontenay, De","Harold","1","Étude de géographie comparée sur le territoire de l’ancien diocèse d’Autun","500","1499","186405_fontenay","","","",""
"186406","1864","richard","Richard","Alfred","1","Recherches sur la condition des personnes et des terres en Poitou au <abbr>x<sup>e</sup></abbr> siècle (935-1030)","935","1030","186406_richard","","","",""
"186407","1864","saintmauris","Saint-Mauris, De","René","1","Essai sur l’histoire de l’instruction publique en France sous les Mérovingiens","496","750","186407_saintmauris","","","",""
"186301","1863","deprez","Deprez","Michel","1","Clovis et ses historiens","450","550","186301_deprez","","","",""
"186302","1863","fleury","Fleury, De","Paul","1","Recherches sur le formulaire usité dans la chancellerie royale sous les premiers successeurs de Hugues_Capet","1000","1099","186302_fleury","","","",""
"186303","1863","guiffrey","Guiffrey","Jules-Joseph","1","Examen du traité qui réunit le Dauphiné à la France et des négociations qui l’ont précédé et suivi","1349","1349","186303_guiffrey","","","",""
"186304","1863","joigny","Joigny","Edmond","1","Essai historique sur l’organisation de la principauté française de Morée pendant les <abbr>xiii<sup>e</sup></abbr> et <abbr>xiv<sup>e</sup></abbr> siècles","1200","1399","186304_joigny","","","",""
"186305","1863","laborde","Laborde, De","Joseph","1","Étude sur l’hôtel des rois de France","1300","1499","186305_laborde","","","",""
"186306","1863","roulland","Roulland","Léon","1","Essai sur la foire Saint-Germain","500","1850","186306_roulland","","","",""
"186307","1863","saintmauris","Saint-Mauris, De","René","1","Essai sur l’instruction publique en France sous les Mérovingiens","496","799","186307_saintmauris","","","",""
"186308","1863","tuetey","Tuetey","Alexandre","1","Recherches sur les chartes communales de la Franche-Comté et en particulier sur celle de Montbéliard","900","1099","186308_tuetey","","","",""
"186201","1862","buchere","Buchère","Clément-Paul","1","Essai sur la vie du roi Robert et sa politique","972","1031","186201_buchere","","","",""
"186202","1862","hubert","Hubert","Théodore","1","Étude sur les désinences de la conjugaison française au <abbr>xii<sup>e</sup></abbr> siècle (d’après une traduction des psaumes exécutée à cette époque et conservée actuellement à la bibliothèque_Bodléienne)","1100","1199","186202_hubert","","","",""
"186203","1862","paris","Paris","Gaston","1","Du rôle de l’accent latin dans la langue française","-500","1862","186203_paris","","","",""
"186204","1862","pelicier","Pélicier","Paul","1","Quelques observations sur le règne d’Henri_Ier, roi de France","1031","1060","186204_pelicier","","","",""
"186205","1862","saige","Saige","Gustave","1","De l’<i>honor</i>, seigneurie territoriale du Languedoc, et particulièrement de l’<i>honor</i> des Juifs, du <abbr>xi<sup>e</sup></abbr> au <abbr>xiv<sup>e</sup></abbr> siècle","1000","1399","186205_saige","","","",""
"186206","1862","veyrierdumuraud","Veyrier Du Muraud","Paul","1","Essai sur la juridiction et la procédure criminelle du Parlement pendant la première moitié du <abbr>xiv<sup>e</sup></abbr> siècle","1300","1350","186206_veyrierdumuraud","","","",""
"186207","1862","viollet","Viollet","Paul","1","Étude sur la « cour du vicomte » ou juridiction bourgeoise en Orient au temps des croisades","1099","1299","186207_viollet","","","",""
"186101","1861","durande","Durande","Henri-Amédée","1","Philippe_le_Bel et Guy_de_Dampierre, essai sur la guerre_de_Flandre (1296-1304)","1296","1304","186101_durande","","","",""
"186102","1861","faugeron","Faugeron","Hector-Paul","1","Essais historiques sur le règne de Charles_le_Chauve","843","877","186102_faugeron","","","",""
"186103","1861","lebrethon","Lebrethon","Achille","1","Étude sur l’administration royale en Touraine de Philippe_Auguste à Philippe_le_Bel","1180","1314","186103_lebrethon","","","",""
"186104","1861","lecoy","Lecoy","Albert","1","De l’autorité de Grégoire_de_Tours, étude sur l’<i>Histoire_des_Francs</i>","539","594","186104_lecoy","","","",""
"186105","1861","meyer","Meyer","Paul","1","Recherches sur la langue parlée en Gaule aux temps barbares (V<sup>e</sup>-IX<sup>e</sup> siècle)","400","899","186105_meyer","","","",""
"186106","1861","tourillon","Tourillon","Paul","1","Essai sur les révolutions intérieures de la ville de Beauvais depuis l’invasion franke jusqu’à l’établissement de la commune","275","1099","186106_tourillon","","","",""
"185901","1859","chambur[e]","Chambur[E], De","Hugues","1","Thèse sur le droit_de_chasse au Moyen_Âge","500","1499","185901_chambur[e]","","","",""
"185902","1859","cheron","Chéron","Paul-Emmanuel","1","Thèse sur le cartulaire de l’abbaye de Pontigny (Yonne)","1114","1499","185902_cheron","","","",""
"185903","1859","gouvenain","Gouvenain, De","Louis","1","Des origines de la commune de Dijon","1100","1183","185903_gouvenain","","","",""
"185904","1859","lacombe","Lacombe","Paul","1","Histoire du consulat de Cahors de 1200 à 1351","1200","1351","185904_lacombe","","","",""
"185905","1859","maupre","Maupré","François","1","Administration d’une monnoyerie royale au Moyen_Âge","1000","1499","185905_maupre","","","",""
"185801","1858","briele","Brièle","Léon","1","Essai sur Conrad_de_Wurzbourg","1225","1287","185801_briele","","","",""
"185802","1858","daiguson","Daiguson","Maurice","1","Notice sur le cartulaire de l’abbaye de Vierzon","926","1499","185802_daiguson","","","",""
"185803","1858","desplanque","Desplanque","Alexandre","1","Essai sur l’origine et l’organisation des états provinciaux dans la Flandre wallonne","-50","1850","185803_desplanque","","","",""
"185804","1858","gouget","Gouget","Alexandre","1","Étude sur l’établissement des généraux des aides","1000","1499","185804_gouget","","","",""
"185805","1858","lair","Lair","Jules","1","Étude critique sur la vie et l’ouvrage de Dudon_de_Saint-Quentin (<i>De_moribus_et_actis_primorum_Normanniae_ducum_libri_tres</i>)","1000","1099","185805_lair","","","",""
"185806","1858","lot","Lot","Henri","1","Essai sur l’histoire et l’organisation du greffe au Parlement de Paris depuis les origines jusqu’au <abbr>xvi<sup>e</sup></abbr> siècle","1200","1599","185806_lot","","","",""
"185807","1858","luce","Luce","Siméon","1","Étude historique sur la Jacquerie, d’après des documents en grande partie inédits","1358","1358","185807_luce","","","",""
"185808","1858","perin","Périn","Jules","1","Étude historique et critique sur l’origine du ministère public","-500","1850","185808_perin","","","",""
"185809","1858","rendu","Rendu","Athanase-Louis","1","De l’office du grand bouteiller et du grand échanson de France","500","1789","185809_rendu","","","",""
"185810","1858","thomeuf","Thomeuf","Paul","1","Essai sur le polyptyque et le premier cartulaire de Montier-en-Der","672","1399","185810_thomeuf","","","",""
"185701","1857","bauquier","Bauquier","Charles","1","Étude sur l’histoire de l’agriculture au temps des Francs : maison rustique mérovingienne","500","750","185701_bauquier","","","",""
"185702","1857","campardon","Campardon","Louis-Émile","1","Essai sur les clercs notaires et secrétaires du roi depuis leur établissement jusqu’en 1483, précédé d’une notice sur les <i>referendarii, cancellarii</i> et <i>notarii</i> sous les deux premières races, et sous la troisième jusqu’à Philippe_IV","1000","1483","185702_campardon","","","",""
"185703","1857","kroeber","Kroeber","Auguste","1","Des cours colongères en Alsace","500","1850","185703_kroeber","","","",""
"185704","1857","lepinois","L’épinois, De","Henri","1","Le Conseil du roi au <abbr>xiv<sup>e</sup></abbr> siècle","1300","1399","185704_lepinois","","","",""
"185705","1857","lefevre","Lefèvre","André","1","Le domaine, le revenu, le prix des choses dans le comté de Champagne en 1275-1287 et en 1340","1275","1340","185705_lefevre","","","",""
"185706","1857","raymond","Raymond","Paul","1","Du pillage de la maison et des biens de l’évêque, <abbr>v<sup>e</sup></abbr> au <abbr>xiii<sup>e</sup></abbr> siècle","400","1299","185706_raymond","","","",""
"185601","1856","baillet","Baillet","Théophile","1","Recherches sur les divisions politiques de la Gaule au <abbr>vi<sup>e</sup></abbr> siècle","500","599","185601_baillet","","","",""
"185602","1856","bertrand","Bertrand","Jean-Édouard","1","Monographie de l’orgue","500","1850","185602_bertrand","","","",""
"185603","1856","blancard","Blancard","Louis","1","Essai sur le consulat de la mer","1099","1499","185603_blancard","","","",""
"185604","1856","croset","Croset","Ernest","1","Recherches sur le droit_de_grâce dans la monarchie française et particulièrement sous les rois de la troisième race","987","1499","185604_croset","","","",""
"185605","1856","desjardins","Desjardins","Gustave","1","Du symbolisme dans la poésie liturgique","500","1499","185605_desjardins","","","",""
"185606","1856","guigue","Guigue","Claude","","Essai sur les causes de la dépopulation de la Dombes et l’origine de ses étangs","500","1850","185606_guigue","","","",""
"185607","1856","pougin","Pougin","Paul","1","Christine_de_Pisan, sa vie et ses œuvres","1364","1430","185607_pougin","","","",""
"185608","1856","regnier","Régnier","abbé Louis","1","Le Collège de Sorbonne, son fondateur, ses origines, sa constitution (de l’an 1250 jusqu’à l’époque de la restauration du collège sous le cardinal de Richelieu)","1250","1699","185608_regnier","","","",""
"185609","1856","soehnee","Soehnée","Wilhelm","1","Essai sur les poésies de Gautier_de_Coincy, grand prieur de l’abbaye de Saint-Médard de Soissons","1178","1236","185609_soehnee","","","",""
